id,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,Choice Number,Device,Is Mobile Device,Platform,Step ID,Subcategory
46491720,1238982,2017-01-25T23:43:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491721,1025917,2017-01-25T23:43:34Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491722,45172,2017-01-25T23:43:36Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491723,1011891,2017-01-25T23:43:37Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491724,768,2017-01-25T23:43:37Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491725,12902,2017-01-25T23:43:40Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491726,1015742,2017-01-25T23:43:41Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491727,29019,2017-01-25T23:43:42Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491728,1671959,2017-01-25T23:43:45Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491729,7598,2017-01-25T23:43:49Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491730,1671513,2017-01-25T23:43:49Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491731,16201,2017-01-25T23:43:49Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491732,1006740,2017-01-25T23:43:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491733,15915,2017-01-25T23:43:54Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491734,9984,2017-01-25T23:43:55Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491735,1897497,2017-01-25T23:43:56Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491737,1006697,2017-01-25T23:44:06Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491738,34418,2017-01-25T23:44:06Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491739,1014697,2017-01-25T23:44:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491740,1012115,2017-01-25T23:44:08Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491741,1020235,2017-01-25T23:44:08Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491742,1010574,2017-01-25T23:44:11Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491744,1025496,2017-01-25T23:44:14Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491745,37201,2017-01-25T23:44:14Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491746,1007514,2017-01-25T23:44:14Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491747,21117,2017-01-25T23:44:21Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491748,15303,2017-01-25T23:44:25Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491749,53478,2017-01-25T23:44:27Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491750,29320,2017-01-25T23:44:30Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,WinXP,34437
46491751,35708,2017-01-25T23:44:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491752,1024871,2017-01-25T23:44:35Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491753,28696,2017-01-25T23:44:35Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8.1,34437
46491754,1178797,2017-01-25T23:44:35Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491755,50973,2017-01-25T23:44:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491756,41298,2017-01-25T23:44:54Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491757,2039808,2017-01-25T23:44:54Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491758,1117455,2017-01-25T23:44:58Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491759,1989720,2017-01-25T23:44:59Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491760,44353,2017-01-25T23:45:01Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491761,26156,2017-01-25T23:45:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491762,5047,2017-01-25T23:45:04Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491763,57748,2017-01-25T23:45:04Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491764,1022442,2017-01-25T23:45:06Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491765,1022571,2017-01-25T23:45:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491767,1009817,2017-01-25T23:45:15Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491768,40152,2017-01-25T23:45:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491961,11539,2017-01-25T23:44:08Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491962,1671541,2017-01-25T23:44:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491963,39067,2017-01-25T23:44:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491964,13711,2017-01-25T23:44:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491965,1143035,2017-01-25T23:44:11Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491966,1010879,2017-01-25T23:44:16Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491967,1367278,2017-01-25T23:44:16Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491968,1016231,2017-01-25T23:44:16Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491969,42691,2017-01-25T23:44:19Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491970,1019821,2017-01-25T23:44:20Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491971,1024863,2017-01-25T23:44:21Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491972,47253,2017-01-25T23:44:23Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491973,1842343,2017-01-25T23:44:24Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491974,1672006,2017-01-25T23:44:24Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491975,2030476,2017-01-25T23:44:27Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491976,1367279,2017-01-25T23:44:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491978,1022558,2017-01-25T23:44:38Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491979,47709,2017-01-25T23:44:42Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491980,13159,2017-01-25T23:44:42Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491981,1367245,2017-01-25T23:44:43Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8.1,34437
46491982,1478230,2017-01-25T23:44:47Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491983,1021175,2017-01-25T23:44:47Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491984,1012342,2017-01-25T23:44:56Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491985,50535,2017-01-25T23:45:01Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491986,39684,2017-01-25T23:45:01Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8,34437
46491987,1022898,2017-01-25T23:45:08Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46491988,1023565,2017-01-25T23:45:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491990,1562782,2017-01-25T23:45:13Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491991,2084185,2017-01-25T23:45:15Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491992,1020192,2017-01-25T23:45:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491993,36764,2017-01-25T23:45:34Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491994,50111,2017-01-25T23:45:36Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491995,1007357,2017-01-25T23:45:38Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46491997,14367,2017-01-25T23:45:44Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491998,41380,2017-01-25T23:45:47Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46491999,28290,2017-01-25T23:45:50Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46492000,47776,2017-01-25T23:45:52Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46492001,1021920,2017-01-25T23:45:55Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46492002,17028,2017-01-25T23:45:59Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46492003,6309,2017-01-25T23:46:00Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46492004,5186,2017-01-25T23:46:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46492005,1017945,2017-01-25T23:46:11Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46492006,1022425,2017-01-25T23:46:11Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46492007,25859,2017-01-25T23:46:12Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493955,19498,2017-01-25T23:45:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493956,1023377,2017-01-25T23:45:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493957,1671947,2017-01-25T23:45:23Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493958,20258,2017-01-25T23:45:24Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493959,14209,2017-01-25T23:45:25Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493960,57093,2017-01-25T23:45:26Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46493961,44833,2017-01-25T23:45:27Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46493962,25095,2017-01-25T23:45:29Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493963,28899,2017-01-25T23:45:31Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493964,9181,2017-01-25T23:45:32Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46493966,1016515,2017-01-25T23:45:35Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493967,1018377,2017-01-25T23:45:35Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493968,47626,2017-01-25T23:45:36Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493969,1606458,2017-01-25T23:45:38Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493970,24192,2017-01-25T23:45:40Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493971,1565717,2017-01-25T23:45:41Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493972,46614,2017-01-25T23:45:43Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,WinNT,34437
46493973,40440,2017-01-25T23:45:44Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493974,45986,2017-01-25T23:45:47Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493975,1257325,2017-01-25T23:45:50Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493976,1017592,2017-01-25T23:45:52Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493977,15936,2017-01-25T23:45:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493978,1010073,2017-01-25T23:45:59Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493979,1022055,2017-01-25T23:46:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46493980,28990,2017-01-25T23:46:09Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493981,55965,2017-01-25T23:46:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46493982,21994,2017-01-25T23:46:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8.1,34437
46493983,1011319,2017-01-25T23:46:18Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493984,19866,2017-01-25T23:46:18Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493985,2222,2017-01-25T23:46:20Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493986,1711978,2017-01-25T23:46:27Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493987,1018187,2017-01-25T23:46:28Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8,34437
46493988,11839,2017-01-25T23:46:28Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493989,1206657,2017-01-25T23:46:32Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493992,17723,2017-01-25T23:46:37Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46493993,1019112,2017-01-25T23:46:37Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493994,1636997,2017-01-25T23:46:46Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493995,1015643,2017-01-25T23:46:52Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493996,1007823,2017-01-25T23:46:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46493998,1026004,2017-01-25T23:46:59Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46493999,1020662,2017-01-25T23:47:02Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494000,28554,2017-01-25T23:47:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494001,39702,2017-01-25T23:47:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46494002,1671843,2017-01-25T23:47:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494003,26930,2017-01-25T23:47:04Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494004,1025572,2017-01-25T23:47:05Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494005,1179634,2017-01-25T23:47:06Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494006,36519,2017-01-25T23:47:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46494007,53401,2017-01-25T23:47:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494008,45975,2017-01-25T23:47:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494009,49528,2017-01-25T23:47:14Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494010,44518,2017-01-25T23:47:16Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494011,1002961,2017-01-25T23:47:16Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494012,51014,2017-01-25T23:47:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494013,1007710,2017-01-25T23:47:18Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494014,1458135,2017-01-25T23:47:18Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494788,28398,2017-01-25T23:45:30Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494789,1755995,2017-01-25T23:45:32Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46494790,1016518,2017-01-25T23:45:34Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494791,6995,2017-01-25T23:45:35Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494792,38500,2017-01-25T23:45:39Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494794,1013256,2017-01-25T23:45:41Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46494795,50165,2017-01-25T23:45:46Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8.1,34437
46494797,1004503,2017-01-25T23:45:52Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494798,1671965,2017-01-25T23:45:54Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494801,1010541,2017-01-25T23:46:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494802,1988434,2017-01-25T23:46:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494803,1014522,2017-01-25T23:46:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494804,2071256,2017-01-25T23:46:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494805,1005635,2017-01-25T23:46:12Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494806,1637055,2017-01-25T23:46:13Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46494807,1026010,2017-01-25T23:46:15Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46494808,1015756,2017-01-25T23:46:15Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
